sid,tid,fid,ss,et,label,score
3,0,10,2,275,0,0.42918530106544495
3,37,0,3,238,1,0.36081501841545105
3,30,10,3,151,1,0.25231555104255676
3,29,10,3,122,1,0.16995199024677277
3,1,5,3,291,0,0.1976560801267624
3,21,0,3,105,0,0.36820900440216064
3,23,5,2,242,0,0.7373420596122742
3,18,15,2,318,1,0.6916899085044861
3,23,0,2,242,0,0.42614054679870605
3,10,0,2,243,1,0.8783854246139526
3,2,5,3,310,0,0.25798964500427246
3,22,5,3,187,0,0.05877690389752388
3,35,25,3,139,1,0.20719745755195618
3,15,25,3,143,0,0.48962587118148804
3,25,10,2,298,1,0.49991193413734436
3,24,10,2,21,1,0.7179290652275085
3,31,20,2,182,1,0.9747735857963562
3,29,0,3,122,1,0.18906894326210022
3,33,10,2,37,1,0.19771479070186615
3,36,10,3,183,0,0.3048167824745178
3,7,25,2,180,1,0.4092058539390564
3,10,5,2,243,1,0.9177074432373047
3,21,5,3,105,0,0.1973453015089035
3,13,5,3,57,0,0.32263150811195374
3,6,10,3,113,0,0.19712133705615997
4,19,15,2,329,1,0.8465171456336975
4,13,20,2,343,1,0.5946672558784485
4,2,25,2,54,1,0.999902606010437
4,9,25,3,87,0,0.011522707529366016
4,1,10,3,352,0,0.45333191752433777
4,17,15,3,227,1,0.5009592771530151
4,29,10,2,359,1,0.7572695016860962
4,2,0,2,54,1,0.9998594522476196
4,12,25,2,26,1,0.9999803304672241
4,27,15,3,177,0,0.9956896901130676
4,16,20,3,202,0,0.42699065804481506
4,3,25,2,132,1,0.9978781938552856
4,18,10,2,36,1,0.9973834156990051
4,0,10,3,332,0,0.5325791835784912
4,31,25,2,201,1,0.15961022675037384
4,6,25,3,374,1,0.9571649432182312
4,27,25,3,177,0,0.9312224388122559
4,8,0,3,65,1,0.021252302452921867
4,6,0,3,374,1,0.0017359870253130794
4,8,15,3,65,1,0.03157847747206688
4,3,10,2,132,1,0.9989091157913208
4,10,25,2,105,1,0.033397093415260315
4,19,5,2,329,1,0.006173963658511639
4,24,15,2,443,1,0.9891390204429626
4,1,25,3,352,0,0.0031941330526024103
4,10,15,2,105,1,0.20437756180763245
4,26,5,3,142,1,0.39586177468299866
4,6,20,3,374,1,0.6454067230224609
4,9,5,3,87,0,0.06058866158127785
4,31,10,2,201,1,0.13973289728164673
4,16,10,3,202,0,0.034243907779455185
4,23,20,2,30,1,0.9598177075386047
4,32,25,3,250,1,0.027504725381731987
4,2,20,2,54,1,0.9999916553497314
4,5,20,3,327,1,0.0026908975560218096
4,25,0,2,94,1,0.9993799924850464
4,18,20,2,36,1,0.9838032722473145
4,20,0,3,93,0,0.12012475728988647
4,13,0,2,343,1,0.020004061982035637
4,5,5,3,327,1,0.04471094161272049
4,24,25,2,443,1,0.9967994689941406
4,14,20,2,413,1,0.9953646659851074
4,21,10,2,144,1,0.5622518062591553
4,5,10,3,327,1,0.4626038372516632
4,28,20,2,213,1,0.9999005794525146
4,25,20,2,94,1,0.9730546474456787
4,28,5,2,213,1,0.9994509816169739
4,0,0,3,332,0,0.11563681811094284
4,17,25,3,227,1,0.5998662114143372
4,28,10,2,213,1,0.9998811483383179
4,16,5,3,202,0,0.9009621143341064
4,15,20,2,451,1,0.9699660539627075
4,13,15,2,343,1,0.9076908230781555
4,4,5,3,190,1,0.0053994967602193356
4,1,15,3,352,0,0.049016907811164856
4,27,10,3,177,0,0.9984270334243774
4,8,20,3,65,1,0.014695284888148308
4,8,10,3,65,1,0.6373618245124817
4,14,15,2,413,1,0.968461811542511
4,5,15,3,327,1,0.011077085509896278
4,28,15,2,213,1,0.9999903440475464
4,18,25,2,36,1,0.9934093952178955
4,22,15,2,274,1,0.9498617649078369
4,13,5,2,343,1,0.8755818009376526
4,16,15,3,202,0,0.4504071772098541
4,29,5,2,359,1,0.968508780002594
4,20,5,3,93,0,0.17498351633548737
4,14,25,2,413,1,0.9844010472297668
4,0,5,3,332,0,0.29487624764442444
4,30,15,2,434,1,0.33240827918052673
4,4,25,3,190,1,0.13392631709575653
4,4,10,3,190,1,0.0061407508328557014
4,7,5,2,434,1,0.5806381106376648
4,15,10,2,451,1,0.9455447196960449
4,5,25,3,327,1,0.07995466142892838
4,21,5,2,144,1,0.9405498504638672
4,6,10,3,374,1,0.004517201334238052
4,23,5,2,30,1,0.990568220615387
4,24,20,2,443,1,0.9979349374771118
4,14,10,2,413,1,0.9959635734558105
4,7,0,2,434,1,0.9767829179763794
4,20,10,3,93,0,0.08392747491598129
4,29,0,2,359,1,0.5732182860374451
4,17,0,3,227,1,0.2856711149215698
4,12,10,2,26,1,0.9882968068122864
4,16,0,3,202,0,0.9239009618759155
4,8,25,3,65,1,0.3426760733127594
4,15,0,2,451,1,0.9769097566604614
4,20,25,3,93,0,0.42287009954452515
4,31,5,2,201,1,0.645171046257019
4,15,25,2,451,1,0.08161784708499908
4,17,20,3,227,1,0.1605994999408722
4,30,5,2,434,1,0.01557423546910286
4,9,15,3,87,0,0.0006721481331624091
4,9,20,3,87,0,0.013458289206027985
4,32,5,3,250,1,0.009983411058783531
4,15,5,2,451,1,0.7914791107177734
4,8,5,3,65,1,0.7898046970367432
4,6,5,3,374,1,0.00042014822247438133
4,16,25,3,202,0,0.4168339967727661
4,11,20,3,167,1,0.0059190429747104645
4,15,15,2,451,1,0.9907827973365784
4,11,10,3,167,1,0.061367299407720566
4,7,20,2,434,1,0.9993337988853455
4,3,5,2,132,1,0.9986715316772461
4,21,25,2,144,1,0.9675232172012329
4,32,20,3,250,1,0.24616721272468567
4,12,5,2,26,1,0.9989957213401794
4,32,0,3,250,1,0.001676584710367024
4,24,10,2,443,1,0.9893596172332764
4,4,20,3,190,1,0.058300431817770004
4,7,10,2,434,1,0.983194887638092
4,32,15,3,250,1,0.12619513273239136
4,23,10,2,30,1,0.8326870203018188
4,26,0,3,142,1,0.5543152093887329
4,3,20,2,132,1,0.9998345375061035
4,12,20,2,26,1,0.9990050196647644
4,19,10,2,329,1,0.432375967502594
4,19,25,2,329,1,0.12246846407651901
4,32,10,3,250,1,0.11261486262083054
4,30,0,2,434,1,0.01132465060800314
4,19,20,2,329,1,0.9030283689498901
4,6,15,3,374,1,0.30986687541007996
4,4,15,3,190,1,0.036813605576753616
4,24,5,2,443,1,0.9958845973014832
4,19,0,2,329,1,0.00519329309463501
4,10,20,2,105,1,0.6999157071113586
4,26,10,3,142,1,0.4979422688484192
4,17,5,3,227,1,0.2012905329465866
4,21,20,2,144,1,0.9751001596450806
4,22,25,2,274,1,0.9999675750732422
4,18,15,2,36,1,0.9963167905807495
4,11,25,3,167,1,0.012420696206390858
4,29,25,2,359,1,0.930953323841095
4,27,0,3,177,0,0.7729743719100952
4,11,0,3,167,1,0.01854298822581768
4,30,25,2,434,1,0.9662318229675293
4,30,10,2,434,1,0.43583929538726807
4,11,5,3,167,1,0.04407348483800888
4,27,20,3,177,0,0.9993294477462769
4,28,25,2,213,1,0.9988893866539001
4,1,20,3,352,0,0.004298257175832987
4,9,10,3,87,0,0.003929768688976765
4,0,15,3,332,0,0.29501473903656006
4,1,0,3,352,0,0.22907502949237823
4,11,15,3,167,1,0.09274507313966751
4,22,10,2,274,1,0.9397839307785034
4,25,10,2,94,1,0.9944894313812256
4,18,5,2,36,1,0.9252079725265503
4,3,15,2,132,1,0.9997847676277161
4,23,15,2,30,1,0.8070167899131775
4,3,0,2,132,1,0.9995686411857605
4,26,20,3,142,1,0.192459374666214
4,12,15,2,26,1,0.9979799389839172
4,22,0,2,274,1,0.9917631149291992
4,21,15,2,144,1,0.9531786441802979
4,18,0,2,36,1,0.9925947785377502
4,23,0,2,30,1,0.9930510520935059
4,22,20,2,274,1,0.9998065829277039
4,31,15,2,201,1,0.32884737849235535
4,31,20,2,201,1,0.8870483636856079
4,29,15,2,359,1,0.9017316102981567
4,1,5,3,352,0,0.38168683648109436
4,27,5,3,177,0,0.9573429226875305
4,2,5,2,54,1,0.9998519420623779
4,25,15,2,94,1,0.9970729351043701
4,24,0,2,443,1,0.9843639731407166
4,14,5,2,413,1,0.9974281191825867
4,26,15,3,142,1,0.23350360989570618
4,2,10,2,54,1,0.9996945858001709
4,29,20,2,359,1,0.36960119009017944
4,30,20,2,434,1,0.837572455406189
4,13,25,2,343,1,0.933456540107727
4,26,25,3,142,1,0.8295890688896179
4,7,25,2,434,1,0.959253191947937
4,25,5,2,94,1,0.992588222026825
4,22,5,2,274,1,0.8982216715812683
4,31,0,2,201,1,0.6927372813224792
4,20,15,3,93,0,0.0336393304169178
4,20,20,3,93,0,0.159867525100708
4,10,0,2,105,1,0.8404366970062256
4,10,10,2,105,1,0.6556609869003296
4,28,0,2,213,1,0.9969632029533386
4,0,25,3,332,0,0.08151347190141678
4,10,5,2,105,1,0.9983941912651062
4,17,10,3,227,1,0.1923747956752777
4,14,0,2,413,1,0.9892811179161072
4,25,25,2,94,1,0.9650959372520447
4,9,0,3,87,0,0.06764719635248184
4,21,0,2,144,1,0.9694697260856628
4,0,20,3,332,0,0.025570394471287727
4,4,0,3,190,1,0.008620856329798698
4,2,15,2,54,1,0.9998205304145813
4,13,10,2,343,1,0.9343006610870361
4,7,15,2,434,1,0.9772626757621765
4,12,0,2,26,1,0.9975113868713379
4,23,25,2,30,1,0.9680068492889404
4,5,0,3,327,1,0.0017916850047186017
5,9,10,3,29,1,0.708160936832428
5,19,15,3,326,0,0.6035722494125366
5,40,5,3,443,0,0.24971656501293182
5,1,20,3,356,0,0.23787933588027954
5,36,5,3,20,0,0.4495934247970581
5,25,20,2,201,0,0.955451488494873
5,11,25,3,349,1,0.3242684304714203
5,4,0,3,413,1,0.04589341953396797
5,2,5,3,399,1,0.4389271140098572
5,0,0,3,31,0,0.4698009192943573
5,25,25,2,201,0,0.935596227645874
5,40,20,3,443,0,0.8258948922157288
5,31,5,3,63,0,0.6074009537696838
5,27,10,2,258,0,0.7954972982406616
5,44,20,2,122,0,0.04869988188147545
5,23,25,2,151,0,0.9980049729347229
5,18,10,3,261,0,0.6074340343475342
5,17,0,3,247,0,0.5844125747680664
5,23,10,2,151,0,0.9812528491020203
5,18,20,3,261,0,0.2855190932750702
5,10,25,3,241,0,0.9615639448165894
5,18,5,3,261,0,0.4307267367839813
5,41,15,3,43,0,0.28968608379364014
5,19,25,3,326,0,0.76346755027771
5,13,10,3,51,1,0.815244734287262
5,7,20,3,105,0,0.3084730803966522
5,6,25,3,40,0,0.19179043173789978
5,42,10,3,65,0,0.10716503113508224
5,3,10,3,18,0,0.43896418809890747
5,35,5,2,241,1,0.8093268275260925
5,10,15,3,241,0,0.9665269255638123
5,21,5,3,51,1,0.520197868347168
5,30,0,2,43,1,0.4725889265537262
5,2,0,3,399,1,0.3074469268321991
5,17,10,3,247,0,0.21794083714485168
5,13,25,3,51,1,0.8250985145568848
5,37,15,2,318,1,0.11994753032922745
5,16,5,3,218,1,0.2528534531593323
5,5,10,2,487,1,0.4965861141681671
5,28,25,2,373,0,0.9507277011871338
5,33,0,3,177,0,0.39983317255973816
5,24,10,2,171,0,0.7870711088180542
5,32,10,3,103,0,0.1213671863079071
5,18,25,3,261,0,0.23779410123825073
5,22,5,3,71,0,0.33763131499290466
5,11,5,3,349,1,0.36015093326568604
5,12,20,2,431,0,0.8654404878616333
5,41,20,3,43,0,0.19206015765666962
5,12,25,2,431,0,0.8891428112983704
5,17,5,3,247,0,0.4608955979347229
5,24,25,2,171,0,0.8912805914878845
5,46,5,3,158,0,0.07437023520469666
5,3,15,3,18,0,0.4277907907962799
5,40,10,3,443,0,0.3653745949268341
5,0,10,3,31,0,0.7028717398643494
5,2,25,3,399,1,0.503368079662323
5,21,10,3,51,1,0.4743625819683075
5,28,5,2,373,0,0.984747052192688
5,30,10,2,43,1,0.1908511370420456
5,11,20,3,349,1,0.4223739802837372
5,27,25,2,258,0,0.738250195980072
5,22,25,3,71,0,0.8275603652000427
5,37,0,2,318,1,0.812271237373352
5,20,15,3,346,0,0.3980952203273773
5,41,0,3,43,0,0.018429964780807495
5,27,15,2,258,0,0.7959402799606323
5,5,15,2,487,1,0.34047743678092957
5,16,10,3,218,1,0.5592734217643738
5,41,25,3,43,0,0.44632577896118164
5,40,15,3,443,0,0.8102254271507263
5,43,15,2,94,1,0.9317970275878906
5,28,0,2,373,0,0.970069944858551
5,17,20,3,247,0,0.2920604348182678
5,18,0,3,261,0,0.4920385777950287
5,33,15,3,177,0,0.05309249088168144
5,35,0,2,241,1,0.5702350735664368
5,42,0,3,65,0,0.06919761747121811
5,1,25,3,356,0,0.2468557059764862
5,45,15,3,139,0,0.28546127676963806
5,26,0,3,24,0,0.34714314341545105
5,26,25,3,24,0,0.043007392436265945
5,7,5,3,105,0,0.497292697429657
5,30,20,2,43,1,0.2394144982099533
5,6,5,3,40,0,0.060945138335227966
5,29,15,2,410,0,0.8384350538253784
5,34,15,2,208,1,0.9332085847854614
5,27,5,2,258,0,0.7907145023345947
5,37,25,2,318,1,0.5796070098876953
5,7,0,3,105,0,0.47081074118614197
5,14,20,3,81,1,0.7488334774971008
5,10,20,3,241,0,0.9927796721458435
5,12,5,2,431,0,0.9207271933555603
5,33,5,3,177,0,0.5173367261886597
5,4,5,3,413,1,0.03718769922852516
5,14,15,3,81,1,0.6584476828575134
5,36,10,3,20,0,0.18180471658706665
5,0,5,3,31,0,0.6716964840888977
5,17,15,3,247,0,0.15341798961162567
5,2,15,3,399,1,0.7683390378952026
5,32,0,3,103,0,0.05721958726644516
5,20,25,3,346,0,0.2841638922691345
5,32,5,3,103,0,0.0930260717868805
5,33,25,3,177,0,0.12124648690223694
5,31,20,3,63,0,0.26532116532325745
5,30,25,2,43,1,0.33847641944885254
5,18,15,3,261,0,0.41792863607406616
5,21,25,3,51,1,0.8094857931137085
5,10,0,3,241,0,0.9187935590744019
5,11,15,3,349,1,0.4571607708930969
5,23,15,2,151,0,0.9800007939338684
5,14,5,3,81,1,0.9280140995979309
5,30,15,2,43,1,0.23388263583183289
5,46,25,3,158,0,0.1824139654636383
5,21,15,3,51,1,0.6089295744895935
5,23,0,2,151,0,0.9855771660804749
5,27,20,2,258,0,0.9447339177131653
5,36,25,3,20,0,0.311069130897522
5,9,5,3,29,1,0.49836188554763794
5,42,20,3,65,0,0.11786536872386932
5,22,0,3,71,0,0.7262445688247681
5,46,0,3,158,0,0.11026586592197418
5,33,10,3,177,0,0.3370937705039978
5,13,15,3,51,1,0.7164479494094849
5,16,15,3,218,1,0.6504946947097778
5,38,15,2,399,0,0.8759769797325134
5,35,10,2,241,1,0.7811013460159302
5,25,15,2,201,0,0.9245632886886597
5,43,10,2,94,1,0.4423327147960663
5,28,20,2,373,0,0.8620445132255554
5,5,20,2,487,1,0.5085535049438477
5,44,5,2,122,0,0.33848485350608826
5,17,25,3,247,0,0.15345510840415955
5,22,15,3,71,0,0.5220853090286255
5,45,5,3,139,0,0.08639887720346451
5,43,5,2,94,1,0.5048016309738159
5,25,5,2,201,0,0.819025456905365
5,4,15,3,413,1,0.06514836847782135
5,34,10,2,208,1,0.8184962868690491
5,12,0,2,431,0,0.8859759569168091
5,20,0,3,346,0,0.8292794823646545
5,15,10,3,130,1,0.7921037673950195
5,33,20,3,177,0,0.0676029622554779
5,24,5,2,171,0,0.7374988794326782
5,6,10,3,40,0,0.65396648645401
5,31,0,3,63,0,0.4691319465637207
5,16,0,3,218,1,0.7343876957893372
5,14,10,3,81,1,0.8947564363479614
5,32,25,3,103,0,0.2787744402885437
5,9,25,3,29,1,0.5555213093757629
5,35,20,2,241,1,0.8243805766105652
5,15,20,3,130,1,0.9284550547599792
5,15,5,3,130,1,0.6356626749038696
5,19,5,3,326,0,0.8173113465309143
5,12,15,2,431,0,0.967545747756958
5,39,10,2,415,0,0.35455936193466187
5,23,20,2,151,0,0.99595707654953
5,35,15,2,241,1,0.7039441466331482
5,25,10,2,201,0,0.8626657128334045
5,36,20,3,20,0,0.44094085693359375
5,26,20,3,24,0,0.06767872720956802
5,9,15,3,29,1,0.5237630009651184
5,22,20,3,71,0,0.6775965690612793
5,14,25,3,81,1,0.7364695072174072
5,26,15,3,24,0,0.37177205085754395
5,16,20,3,218,1,0.713302731513977
5,24,20,2,171,0,0.927179753780365
5,11,0,3,349,1,0.284476637840271
5,39,0,2,415,0,0.4453924596309662
5,9,20,3,29,1,0.7884650230407715
5,13,20,3,51,1,0.8797051310539246
5,42,25,3,65,0,0.22146616876125336
5,38,20,2,399,0,0.7652958631515503
5,10,10,3,241,0,0.6849463582038879
5,12,10,2,431,0,0.9006356000900269
5,15,25,3,130,1,0.7287811636924744
5,6,0,3,40,0,0.06139400228857994
5,1,5,3,356,0,0.23250217735767365
5,16,25,3,218,1,0.8273144960403442
5,3,25,3,18,0,0.5092257261276245
5,8,20,3,193,1,0.5602142214775085
5,42,5,3,65,0,0.17158035933971405
5,46,10,3,158,0,0.04754403978586197
5,29,5,2,410,0,0.8798330426216125
5,46,20,3,158,0,0.3006056845188141
5,40,25,3,443,0,0.4230256974697113
5,19,0,3,326,0,0.5907902121543884
5,30,5,2,43,1,0.2616853415966034
5,38,10,2,399,0,0.9841878414154053
5,6,20,3,40,0,0.2904866635799408
5,31,10,3,63,0,0.4714886546134949
5,45,25,3,139,0,0.12288128584623337
5,44,15,2,122,0,0.11404717713594437
5,9,0,3,29,1,0.26238730549812317
5,3,0,3,18,0,0.7937939167022705
5,8,5,3,193,1,0.11579675227403641
5,22,10,3,71,0,0.5372782349586487
5,1,10,3,356,0,0.2585764527320862
5,15,15,3,130,1,0.6984599232673645
5,19,10,3,326,0,0.6877549886703491
5,20,5,3,346,0,0.3779057562351227
5,2,20,3,399,1,0.4478680491447449
5,15,0,3,130,1,0.8284730911254883
5,19,20,3,326,0,0.7960798740386963
5,8,15,3,193,1,0.7581950426101685
5,28,10,2,373,0,0.9447585940361023
5,36,15,3,20,0,0.2247491329908371
5,29,20,2,410,0,0.7508195042610168
5,44,25,2,122,0,0.12506386637687683
5,29,25,2,410,0,0.3923032283782959
5,39,25,2,415,0,0.3744826912879944
5,8,10,3,193,1,0.28123295307159424
5,45,10,3,139,0,0.17567643523216248
5,11,10,3,349,1,0.506435215473175
5,25,0,2,201,0,0.7091929316520691
5,26,5,3,24,0,0.2564135491847992
5,7,10,3,105,0,0.4449189603328705
5,44,0,2,122,0,0.2437347173690796
5,21,0,3,51,1,0.5195364952087402
5,38,25,2,399,0,0.9319270253181458
5,24,0,2,171,0,0.9064699411392212
5,34,0,2,208,1,0.868539571762085
5,26,10,3,24,0,0.5695397257804871
5,13,5,3,51,1,0.624556303024292
5,23,5,2,151,0,0.9846209287643433
5,8,0,3,193,1,0.5790930986404419
5,45,20,3,139,0,0.06910531967878342
5,37,20,2,318,1,0.5838137269020081
5,5,25,2,487,1,0.5788066387176514
5,3,20,3,18,0,0.5054174661636353
5,39,15,2,415,0,0.12030236423015594
5,4,25,3,413,1,0.09326693415641785
5,10,5,3,241,0,0.9591674208641052
5,1,15,3,356,0,0.36396968364715576
5,28,15,2,373,0,0.8375498056411743
5,42,15,3,65,0,0.0379536934196949
5,4,10,3,413,1,0.05755740776658058
5,6,15,3,40,0,0.35530081391334534
5,4,20,3,413,1,0.058951567858457565
5,44,10,2,122,0,0.14683404564857483
5,0,20,3,31,0,0.23518389463424683
5,5,0,2,487,1,0.4448118507862091
5,8,25,3,193,1,0.27088943123817444
5,29,10,2,410,0,0.7007241249084473
5,29,0,2,410,0,0.43443891406059265
5,43,25,2,94,1,0.9201374650001526
5,39,20,2,415,0,0.5861961245536804
5,41,10,3,43,0,0.1600109040737152
5,5,5,2,487,1,0.2838198244571686
5,41,5,3,43,0,0.057080596685409546
5,31,25,3,63,0,0.41728049516677856
5,34,5,2,208,1,0.8772375583648682
5,20,20,3,346,0,0.23639696836471558
5,34,25,2,208,1,0.9192994832992554
5,38,5,2,399,0,0.9827302694320679
5,32,15,3,103,0,0.09509638696908951
5,34,20,2,208,1,0.9761005640029907
5,13,0,3,51,1,0.8981655240058899
5,40,0,3,443,0,0.8277760744094849
5,27,0,2,258,0,0.89410400390625
5,7,15,3,105,0,0.10792776197195053
5,0,25,3,31,0,0.527744710445404
5,36,0,3,20,0,0.18987976014614105
5,21,20,3,51,1,0.6331900954246521
5,39,5,2,415,0,0.4815595746040344
5,24,15,2,171,0,0.9124115705490112
5,43,0,2,94,1,0.6877051591873169
5,43,20,2,94,1,0.9728686809539795
5,31,15,3,63,0,0.22831673920154572
5,37,10,2,318,1,0.5154685378074646
5,14,0,3,81,1,0.925114095211029
5,35,25,2,241,1,0.938106894493103
5,46,15,3,158,0,0.20099245011806488
5,7,25,3,105,0,0.19811400771141052
5,45,0,3,139,0,0.07683265209197998
5,38,0,2,399,0,0.9250698089599609
5,20,10,3,346,0,0.5282407999038696
5,37,5,2,318,1,0.6287238597869873
5,32,20,3,103,0,0.09857026487588882
5,0,15,3,31,0,0.7116462588310242
5,2,10,3,399,1,0.7223812937736511
5,1,0,3,356,0,0.35718560218811035
5,3,5,3,18,0,0.6657902002334595
6,25,15,3,65,0,0.7045437097549438
6,16,20,2,33,0,0.23893024027347565
6,38,25,2,268,0,0.6903393864631653
6,39,25,2,292,0,0.9302240610122681
6,26,5,3,139,0,0.984984278678894
6,14,5,2,407,0,0.3895097076892853
6,28,20,3,177,0,0.9980646967887878
6,50,15,2,445,1,0.045517902821302414
6,50,25,2,445,1,0.14539571106433868
6,39,5,2,292,0,0.8765744566917419
6,44,0,3,209,0,0.0914875715970993
6,33,25,2,33,0,0.8126254081726074
6,44,15,3,209,0,0.048434168100357056
6,24,15,2,48,0,0.9982540011405945
6,27,20,3,157,0,0.9399893879890442
6,54,20,2,94,1,0.02432866394519806
6,0,25,2,32,0,0.9633663892745972
6,4,5,2,152,0,0.8320583701133728
6,33,0,2,33,0,0.7835437059402466
6,56,5,2,137,0,0.01724930852651596
6,39,20,2,292,0,0.8869557976722717
6,55,15,3,115,0,0.001415597042068839
6,21,5,2,327,0,0.18882907927036285
6,16,25,2,33,0,0.5212360620498657
6,35,5,2,103,0,0.8964775800704956
6,22,10,2,346,0,0.47527217864990234
6,52,5,2,55,0,0.002880489220842719
6,44,10,3,209,0,0.09587281942367554
6,21,15,2,327,0,0.6272477507591248
6,20,20,2,26,0,0.9618625044822693
6,4,25,2,152,0,0.9897944331169128
6,50,10,2,445,1,0.025011029094457626
6,21,10,2,327,0,0.25463879108428955
6,49,5,2,319,0,0.0012883561430498958
6,47,25,2,235,1,0.018615104258060455
6,6,0,2,225,0,0.9988742470741272
6,9,5,3,274,0,0.3197654187679291
6,9,10,3,274,0,0.03999403119087219
6,4,20,2,152,0,0.9859561920166016
6,6,20,2,225,0,0.13229519128799438
6,38,5,2,268,0,0.046574726700782776
6,1,20,2,295,0,0.7793760299682617
6,42,20,3,111,0,0.16897143423557281
6,55,5,3,115,0,0.011009609326720238
6,40,15,3,350,0,0.07286974042654037
6,51,25,3,32,0,0.0026812332216650248
6,0,15,2,32,0,0.6577587723731995
6,16,10,2,33,0,0.4812098741531372
6,8,10,2,6,0,0.8107247352600098
6,7,5,2,246,0,0.9934525489807129
6,6,10,2,225,0,0.9847508668899536
6,38,15,2,268,0,0.2711140811443329
6,15,5,2,429,0,0.9079706072807312
6,55,10,3,115,0,0.006414136383682489
6,47,15,2,235,1,0.017581937834620476
6,17,10,3,116,0,0.7382028102874756
6,5,10,3,206,0,0.9219464063644409
6,32,25,2,435,1,0.18567430973052979
6,45,5,2,16,0,0.00564985116943717
6,28,10,3,177,0,0.9912453293800354
6,15,0,2,429,0,0.8174852132797241
6,24,0,2,48,0,0.9985415935516357
6,24,10,2,48,0,0.9985792636871338
6,1,15,2,295,0,0.7832387685775757
6,14,20,2,407,0,0.023848410695791245
6,53,0,2,74,0,0.10821071267127991
6,3,0,2,118,0,0.9939484596252441
6,29,10,2,12,1,0.7037321925163269
6,41,20,3,40,0,0.09311024099588394
6,14,25,2,407,0,0.3017076849937439
6,2,10,2,63,0,0.9364076852798462
6,21,20,2,327,0,0.984152615070343
6,56,15,2,137,0,0.006397431716322899
6,18,15,3,179,0,0.278163343667984
6,25,5,3,65,0,0.9360784292221069
6,25,10,3,65,0,0.8611070513725281
6,35,20,2,103,0,0.8623963594436646
6,10,25,2,320,0,0.9135182499885559
6,39,15,2,292,0,0.927838146686554
6,22,25,2,346,0,0.4219597578048706
6,17,25,3,116,0,0.8726055026054382
6,7,25,2,246,0,0.9963452219963074
6,38,10,2,268,0,0.31329110264778137
6,9,20,3,274,0,0.9443156719207764
6,52,25,2,55,0,0.005547198932617903
6,27,5,3,157,0,0.969764769077301
6,2,25,2,63,0,0.804518461227417
6,20,25,2,26,0,0.9503685832023621
6,12,0,2,366,0,0.8867563009262085
6,41,0,3,40,0,0.07714270055294037
6,26,25,3,139,0,0.8462709188461304
6,52,10,2,55,0,0.003606389742344618
6,18,25,3,179,0,0.872451663017273
6,5,0,3,206,0,0.6825766563415527
6,48,10,2,290,0,0.06751542538404465
6,21,0,2,327,0,0.6880932450294495
6,40,20,3,350,0,0.043676842004060745
6,52,20,2,55,0,0.0017430518055334687
6,26,10,3,139,0,0.8310964703559875
6,29,5,2,12,1,0.9260697364807129
6,47,0,2,235,1,0.027820616960525513
6,37,10,3,17,0,0.24025017023086548
6,37,0,3,17,0,0.21959777176380157
6,26,20,3,139,0,0.9199341535568237
6,0,5,2,32,0,0.9725767970085144
6,37,5,3,17,0,0.17904655635356903
6,15,15,2,429,0,0.9986429810523987
6,38,20,2,268,0,0.16676883399486542
6,26,15,3,139,0,0.7915552258491516
6,35,10,2,103,0,0.6901631951332092
6,3,5,2,118,0,0.9865241050720215
6,35,0,2,103,0,0.9319056868553162
6,41,25,3,40,0,0.1469995379447937
6,13,5,2,387,0,0.9518340826034546
6,51,10,3,32,0,0.0012362637789919972
6,30,0,2,288,0,0.8157312273979187
6,56,20,2,137,0,0.022388329729437828
6,1,25,2,295,0,0.959900975227356
6,7,10,2,246,0,0.9878261685371399
6,50,20,2,445,1,0.12633226811885834
6,53,25,2,74,0,0.004690398462116718
6,11,15,2,338,0,0.74253249168396
6,14,10,2,407,0,0.887310802936554
6,19,0,2,255,0,0.8881697654724121
6,55,25,3,115,0,0.01118789054453373
6,37,20,3,17,0,0.052782509475946426
6,45,10,2,16,0,0.057328954339027405
6,43,0,2,132,0,0.22259226441383362
6,57,25,3,184,0,0.0017705262871459126
6,32,0,2,435,1,0.8764941096305847
6,9,25,3,274,0,0.9538969397544861
6,22,0,2,346,0,0.9298924207687378
6,13,15,2,387,0,0.9600775837898254
6,33,10,2,33,0,0.8452904224395752
6,2,20,2,63,0,0.9943094253540039
6,57,20,3,184,0,0.0010998138459399343
6,42,25,3,111,0,0.2143051028251648
6,22,20,2,346,0,0.35270264744758606
6,31,25,2,415,1,0.46386444568634033
6,56,10,2,137,0,0.007662494201213121
6,25,20,3,65,0,0.7666375637054443
6,42,0,3,111,0,0.31168684363365173
6,29,20,2,12,1,0.30417799949645996
6,57,0,3,184,0,0.0012999046593904495
6,34,5,2,55,0,0.9804116487503052
6,7,20,2,246,0,0.9618284702301025
6,51,20,3,32,0,0.003695565974339843
6,17,0,3,116,0,0.8382343053817749
6,48,0,2,290,0,0.008496435359120369
6,11,10,2,338,0,0.8277459144592285
6,42,10,3,111,0,0.33406245708465576
6,43,20,2,132,0,0.6532827615737915
6,37,15,3,17,0,0.13285066187381744
6,49,10,2,319,0,0.0020125522278249264
6,34,15,2,55,0,0.9915454983711243
6,6,25,2,225,0,0.9397380948066711
6,27,25,3,157,0,0.9570788741111755
6,41,10,3,40,0,0.13556617498397827
6,3,15,2,118,0,0.9945337772369385
6,11,5,2,338,0,0.37092024087905884
6,46,15,3,209,0,0.025398269295692444
6,8,15,2,6,0,0.8638709783554077
